date,temp_max,temp_min,temp_mean,rainfall_mm,wind_speed,humidity_max,humidity_min,humidity_pct,city
2025-01-07,31.4,18.5,24.4,0.0,16.6,73.0,32.0,52.5,Mumbai
2025-01-08,30.6,20.0,25.1,0.0,11.6,70.0,36.0,53.0,Mumbai
2025-01-09,32.0,20.4,25.5,0.0,11.8,59.0,25.0,42.0,Mumbai
2025-01-10,31.3,20.4,25.2,0.0,9.6,72.0,28.0,50.0,Mumbai
2025-01-11,28.5,20.5,24.0,0.0,15.2,78.0,43.0,60.5,Mumbai
2025-01-12,30.0,20.6,24.4,0.0,15.7,80.0,36.0,58.0,Mumbai
2025-01-13,32.7,22.0,26.1,0.0,14.0,67.0,35.0,51.0,Mumbai
2025-01-14,32.9,21.6,26.2,0.0,12.0,74.0,33.0,53.5,Mumbai
2025-01-15,30.1,21.9,25.0,0.0,16.0,80.0,47.0,63.5,Mumbai
2025-01-16,29.7,20.2,24.5,0.0,16.9,80.0,46.0,63.0,Mumbai
2025-01-17,33.3,22.9,26.4,0.0,14.9,75.0,32.0,53.5,Mumbai
2025-01-18,34.0,22.2,27.2,0.0,14.9,63.0,21.0,42.0,Mumbai
2025-01-19,33.2,21.0,26.4,0.0,13.1,60.0,25.0,42.5,Mumbai
2025-01-20,33.2,20.9,26.4,0.0,12.8,62.0,25.0,43.5,Mumbai
2025-01-21,31.4,20.9,25.8,0.0,12.0,69.0,32.0,50.5,Mumbai
2025-01-22,31.4,20.4,25.6,0.0,15.0,71.0,36.0,53.5,Mumbai
2025-01-23,30.5,21.7,25.3,0.0,17.6,64.0,32.0,48.0,Mumbai
2025-01-24,31.7,20.4,25.8,0.0,12.1,65.0,37.0,51.0,Mumbai
2025-01-25,33.2,22.0,26.8,0.0,10.9,73.0,33.0,53.0,Mumbai
2025-01-26,33.5,21.8,27.0,0.0,11.2,78.0,35.0,56.5,Mumbai
2025-01-27,32.5,21.6,26.7,0.0,13.3,77.0,41.0,59.0,Mumbai
2025-01-28,30.5,21.2,25.4,0.0,11.8,81.0,40.0,60.5,Mumbai
2025-01-29,30.8,20.5,24.8,0.0,12.7,82.0,27.0,54.5,Mumbai
2025-01-30,31.4,20.1,25.4,0.0,11.7,72.0,36.0,54.0,Mumbai
2025-01-31,29.5,20.5,24.5,0.0,13.6,79.0,38.0,58.5,Mumbai
2025-02-01,29.1,19.9,23.8,0.0,15.7,77.0,40.0,58.5,Mumbai
2025-02-02,30.9,20.5,25.0,0.0,14.3,63.0,30.0,46.5,Mumbai
2025-02-03,28.9,20.7,24.7,0.0,17.1,65.0,40.0,52.5,Mumbai
2025-02-04,29.7,20.1,24.6,0.0,15.0,67.0,37.0,52.0,Mumbai
2025-02-05,31.5,20.9,25.0,0.0,19.1,55.0,21.0,38.0,Mumbai
2025-02-06,31.8,19.3,25.5,0.0,12.6,61.0,31.0,46.0,Mumbai
2025-02-07,34.3,22.2,27.2,0.0,10.9,67.0,32.0,49.5,Mumbai
2025-02-08,33.2,21.9,27.2,0.0,12.6,74.0,35.0,54.5,Mumbai
2025-02-09,33.0,22.6,27.5,0.0,14.2,67.0,33.0,50.0,Mumbai
2025-02-10,33.5,23.2,27.4,0.0,15.0,63.0,27.0,45.0,Mumbai
2025-02-11,32.3,21.7,26.2,0.0,15.9,65.0,26.0,45.5,Mumbai
2025-02-12,33.2,20.4,26.0,0.0,15.4,67.0,23.0,45.0,Mumbai
2025-02-13,34.8,21.5,27.5,0.0,15.7,50.0,20.0,35.0,Mumbai
2025-02-14,34.7,22.5,28.5,0.0,18.8,49.0,20.0,34.5,Mumbai
2025-02-15,35.2,22.0,28.7,0.0,17.5,46.0,19.0,32.5,Mumbai
2025-02-16,35.1,21.6,27.5,0.0,16.0,62.0,17.0,39.5,Mumbai
2025-02-17,34.2,20.8,27.1,0.0,17.3,66.0,22.0,44.0,Mumbai
2025-02-18,34.8,23.4,28.2,0.0,18.5,53.0,22.0,37.5,Mumbai
2025-02-19,33.4,23.2,28.0,0.0,17.8,50.0,26.0,38.0,Mumbai
2025-02-20,34.7,22.2,28.3,0.0,18.5,57.0,20.0,38.5,Mumbai
2025-02-21,36.7,24.6,30.0,0.0,16.9,43.0,18.0,30.5,Mumbai
2025-02-22,34.9,24.5,29.2,0.0,17.7,55.0,23.0,39.0,Mumbai
2025-02-23,35.7,23.6,29.6,0.0,15.4,48.0,21.0,34.5,Mumbai
2025-02-24,36.8,24.2,29.7,0.0,14.4,56.0,15.0,35.5,Mumbai
2025-02-25,37.5,24.7,29.8,0.0,14.6,56.0,15.0,35.5,Mumbai
2025-02-26,37.2,22.9,29.0,0.0,14.8,67.0,17.0,42.0,Mumbai
2025-02-27,35.8,23.9,29.2,0.0,15.0,58.0,23.0,40.5,Mumbai
2025-02-28,33.4,24.1,28.8,0.0,14.9,79.0,33.0,56.0,Mumbai
2025-03-01,33.7,24.5,29.0,0.0,16.1,56.0,30.0,43.0,Mumbai
2025-03-02,36.2,24.6,29.3,0.0,17.1,54.0,18.0,36.0,Mumbai
2025-03-03,36.2,24.3,29.5,0.0,17.7,56.0,20.0,38.0,Mumbai
2025-03-04,35.8,24.9,29.4,0.0,19.0,53.0,19.0,36.0,Mumbai
2025-03-05,36.8,24.2,29.6,0.0,16.9,47.0,16.0,31.5,Mumbai
2025-03-06,35.0,22.5,28.6,0.0,16.5,40.0,15.0,27.5,Mumbai
2025-03-07,36.9,24.5,29.4,0.0,16.8,45.0,11.0,28.0,Mumbai
2025-03-08,36.0,23.5,28.9,0.0,14.9,57.0,15.0,36.0,Mumbai
2025-03-09,35.6,22.9,28.5,0.0,15.0,72.0,24.0,48.0,Mumbai
2025-03-10,39.0,24.2,30.7,0.0,17.4,47.0,17.0,32.0,Mumbai
2025-03-11,37.4,25.5,30.5,0.0,15.4,63.0,23.0,43.0,Mumbai
2025-03-12,37.0,25.1,30.2,0.0,14.4,71.0,24.0,47.5,Mumbai
2025-03-13,34.2,24.8,29.4,0.0,13.2,84.0,33.0,58.5,Mumbai
2025-03-14,34.7,24.2,29.3,0.0,15.0,93.0,28.0,60.5,Mumbai
2025-03-15,35.5,24.8,29.3,0.0,15.7,75.0,27.0,51.0,Mumbai
2025-03-16,33.2,25.1,29.0,0.0,15.9,68.0,35.0,51.5,Mumbai
2025-03-17,33.5,24.8,28.7,0.0,17.3,78.0,37.0,57.5,Mumbai
2025-03-18,33.2,23.0,27.9,0.0,15.9,88.0,35.0,61.5,Mumbai
2025-03-19,32.3,23.1,27.6,0.0,16.2,93.0,39.0,66.0,Mumbai
2025-03-20,35.1,23.1,29.0,0.0,18.0,74.0,16.0,45.0,Mumbai
2025-03-21,32.4,25.2,28.0,0.0,18.2,73.0,38.0,55.5,Mumbai
2025-03-22,32.7,22.5,27.4,0.0,17.0,85.0,37.0,61.0,Mumbai
2025-03-23,33.8,23.7,28.4,0.0,14.4,92.0,43.0,67.5,Mumbai
2025-03-24,32.9,24.6,28.3,0.0,17.4,98.0,47.0,72.5,Mumbai
2025-03-25,33.2,24.5,28.6,0.0,16.7,85.0,42.0,63.5,Mumbai
2025-03-26,31.5,23.9,27.7,0.0,15.2,92.0,52.0,72.0,Mumbai
2025-03-27,30.8,24.3,27.1,0.0,16.5,94.0,54.0,74.0,Mumbai
2025-03-28,32.5,23.6,28.5,0.0,17.3,89.0,30.0,59.5,Mumbai
2025-03-29,36.2,26.4,30.9,0.0,16.2,54.0,15.0,34.5,Mumbai
2025-03-30,37.7,26.6,31.5,0.0,18.2,74.0,16.0,45.0,Mumbai
2025-03-31,37.0,25.5,31.2,0.0,16.0,76.0,19.0,47.5,Mumbai
2025-04-01,38.8,25.9,31.7,0.0,14.5,84.0,15.0,49.5,Mumbai
2025-04-02,37.4,27.8,31.8,0.0,15.3,65.0,24.0,44.5,Mumbai
2025-04-03,32.5,27.2,29.4,0.6,12.1,89.0,56.0,72.5,Mumbai
2025-04-04,33.2,26.4,29.2,1.0,15.4,95.0,55.0,75.0,Mumbai
2025-04-05,35.4,24.7,29.7,0.0,18.5,96.0,32.0,64.0,Mumbai
2025-04-06,35.7,24.8,30.0,0.0,16.1,78.0,31.0,54.5,Mumbai
2025-04-07,36.4,24.9,30.7,0.0,19.1,96.0,27.0,61.5,Mumbai
2025-04-08,36.5,26.0,31.1,0.0,19.9,65.0,24.0,44.5,Mumbai
2025-04-09,34.6,26.1,30.4,0.0,16.2,74.0,44.0,59.0,Mumbai
2025-04-10,33.2,26.6,29.4,0.0,12.4,94.0,54.0,74.0,Mumbai
2025-04-11,33.0,25.5,29.0,0.0,14.5,94.0,49.0,71.5,Mumbai
2025-04-12,32.2,25.6,28.8,0.1,14.7,93.0,58.0,75.5,Mumbai
2025-04-13,32.7,25.5,28.9,0.0,16.1,93.0,56.0,74.5,Mumbai
2025-04-14,36.4,24.5,30.1,0.0,19.3,92.0,26.0,59.0,Mumbai
2025-04-15,35.1,25.5,30.0,0.0,16.9,82.0,34.0,58.0,Mumbai
2025-04-16,33.0,25.6,29.1,0.0,15.4,91.0,55.0,73.0,Mumbai
2025-04-17,32.4,25.6,28.8,0.0,15.7,95.0,58.0,76.5,Mumbai
2025-04-18,32.3,26.0,28.9,0.0,14.9,94.0,58.0,76.0,Mumbai
2025-04-19,32.7,26.0,29.2,0.0,15.9,96.0,59.0,77.5,Mumbai
2025-04-20,33.0,25.3,29.2,0.0,14.5,89.0,52.0,70.5,Mumbai
2025-04-21,32.7,25.9,29.1,0.0,15.3,90.0,59.0,74.5,Mumbai
2025-04-22,34.3,25.4,29.8,0.0,16.8,91.0,49.0,70.0,Mumbai
2025-04-23,34.8,26.5,30.2,0.0,16.7,94.0,47.0,70.5,Mumbai
2025-04-24,33.3,26.7,29.7,0.0,14.4,93.0,52.0,72.5,Mumbai
2025-04-25,33.7,26.3,29.6,0.0,14.9,94.0,42.0,68.0,Mumbai
2025-04-26,33.2,26.2,29.4,0.0,15.6,92.0,44.0,68.0,Mumbai
2025-04-27,33.3,25.9,29.3,0.0,15.6,92.0,55.0,73.5,Mumbai
2025-04-28,32.8,26.1,29.3,0.0,16.1,91.0,56.0,73.5,Mumbai
2025-04-29,32.8,26.3,29.4,0.0,14.1,95.0,58.0,76.5,Mumbai
2025-04-30,33.0,26.3,29.6,0.0,15.2,93.0,59.0,76.0,Mumbai
2025-05-01,33.3,26.0,29.8,0.0,18.4,94.0,55.0,74.5,Mumbai
2025-05-02,34.5,26.0,30.0,0.0,14.4,93.0,43.0,68.0,Mumbai
2025-05-03,33.2,25.7,29.8,0.0,15.6,80.0,54.0,67.0,Mumbai
2025-05-04,32.9,26.7,30.0,0.0,15.4,82.0,54.0,68.0,Mumbai
2025-05-05,33.5,27.8,30.2,0.0,14.6,83.0,53.0,68.0,Mumbai
2025-05-06,32.8,23.3,28.7,6.3,15.9,88.0,56.0,72.0,Mumbai
2025-05-07,32.3,25.4,27.9,3.0,17.6,85.0,55.0,70.0,Mumbai
2025-05-08,29.4,22.7,26.6,9.3,14.3,92.0,69.0,80.5,Mumbai
2025-05-09,28.5,25.0,27.1,2.0,15.2,91.0,75.0,83.0,Mumbai
2025-05-10,30.9,24.5,28.0,0.5,11.5,95.0,67.0,81.0,Mumbai
2025-05-11,32.5,25.8,29.1,0.4,12.0,94.0,59.0,76.5,Mumbai
2025-05-12,33.6,27.1,30.3,1.6,13.1,86.0,53.0,69.5,Mumbai
2025-05-13,33.8,27.6,30.5,1.7,13.1,87.0,54.0,70.5,Mumbai
2025-05-14,33.2,24.7,29.9,0.6,12.3,91.0,54.0,72.5,Mumbai
2025-05-15,33.2,27.8,30.5,1.8,14.3,87.0,58.0,72.5,Mumbai
2025-05-16,33.8,28.9,31.0,1.0,14.1,75.0,55.0,65.0,Mumbai
2025-05-17,32.5,28.5,30.6,0.9,13.3,76.0,60.0,68.0,Mumbai
2025-05-18,34.4,28.7,31.2,0.0,14.7,72.0,47.0,59.5,Mumbai
2025-05-19,32.3,28.4,30.3,0.2,16.2,79.0,60.0,69.5,Mumbai
2025-05-20,34.3,28.3,30.2,8.7,13.2,90.0,54.0,72.0,Mumbai
2025-05-21,31.5,26.5,29.0,1.1,10.7,96.0,68.0,82.0,Mumbai
2025-05-22,31.8,25.8,28.5,21.2,18.3,95.0,63.0,79.0,Mumbai
2025-05-23,32.5,26.2,28.7,2.2,13.2,95.0,69.0,82.0,Mumbai
2025-05-24,32.1,25.6,28.8,8.9,12.0,93.0,72.0,82.5,Mumbai
2025-05-25,28.5,23.9,26.5,27.3,11.6,97.0,85.0,91.0,Mumbai
2025-05-26,27.8,25.0,26.2,54.0,21.3,98.0,90.0,94.0,Mumbai
2025-05-27,29.8,25.6,27.3,9.1,13.0,97.0,75.0,86.0,Mumbai
2025-05-28,27.8,25.9,26.9,11.5,13.5,97.0,84.0,90.5,Mumbai
2025-05-29,31.4,26.5,28.9,5.6,17.8,97.0,74.0,85.5,Mumbai
2025-05-30,31.5,28.2,29.6,1.8,17.8,90.0,67.0,78.5,Mumbai
2025-05-31,31.0,27.5,29.2,3.5,20.0,90.0,71.0,80.5,Mumbai
2025-06-01,29.2,25.7,27.3,11.1,19.1,92.0,77.0,84.5,Mumbai
2025-06-02,30.6,25.6,27.8,8.8,19.9,94.0,69.0,81.5,Mumbai
2025-06-03,30.1,25.4,27.4,12.8,20.9,92.0,72.0,82.0,Mumbai
2025-06-04,29.2,24.2,27.0,4.5,14.6,95.0,75.0,85.0,Mumbai
2025-06-05,30.2,24.7,27.8,1.6,10.0,94.0,72.0,83.0,Mumbai
2025-06-06,30.2,26.5,28.3,4.7,10.0,92.0,72.0,82.0,Mumbai
2025-06-07,29.6,25.2,27.7,8.1,10.1,96.0,79.0,87.5,Mumbai
2025-06-08,30.2,26.4,28.4,4.4,14.0,90.0,74.0,82.0,Mumbai
2025-06-09,30.8,27.2,29.0,2.0,18.8,86.0,69.0,77.5,Mumbai
2025-06-10,30.5,27.1,28.8,0.8,17.5,87.0,72.0,79.5,Mumbai
2025-06-11,31.8,27.8,29.7,0.8,17.1,87.0,67.0,77.0,Mumbai
2025-06-12,31.5,28.6,30.0,2.8,23.7,86.0,70.0,78.0,Mumbai
2025-06-13,30.5,25.4,28.3,29.6,19.9,100.0,74.0,87.0,Mumbai
2025-06-14,30.5,25.4,27.5,58.0,13.1,98.0,76.0,87.0,Mumbai
2025-06-15,29.6,25.2,26.7,55.5,15.3,98.0,80.0,89.0,Mumbai
2025-06-16,27.1,25.7,26.2,100.9,28.8,94.0,87.0,90.5,Mumbai
2025-06-17,29.5,25.7,27.5,17.5,25.0,92.0,75.0,83.5,Mumbai
2025-06-18,28.4,25.9,27.0,86.1,26.4,94.0,82.0,88.0,Mumbai
2025-06-19,28.4,24.4,26.4,65.8,23.7,98.0,84.0,91.0,Mumbai
2025-06-20,29.5,26.0,27.6,11.3,20.5,92.0,74.0,83.0,Mumbai
2025-06-21,30.0,24.9,27.6,10.0,20.4,96.0,75.0,85.5,Mumbai
2025-06-22,29.1,25.7,27.4,15.8,23.1,90.0,75.0,82.5,Mumbai
2025-06-23,28.3,25.5,26.8,51.2,24.8,92.0,81.0,86.5,Mumbai
2025-06-24,29.1,25.4,27.0,26.7,24.0,95.0,77.0,86.0,Mumbai
2025-06-25,30.0,26.4,28.1,10.0,24.1,91.0,75.0,83.0,Mumbai
2025-06-26,28.6,25.2,26.7,25.0,18.1,95.0,79.0,87.0,Mumbai
2025-06-27,28.8,24.9,27.2,13.9,22.4,93.0,78.0,85.5,Mumbai
2025-06-28,29.4,25.6,27.3,21.5,26.0,92.0,72.0,82.0,Mumbai
2025-06-29,28.9,25.7,27.3,18.1,22.0,92.0,76.0,84.0,Mumbai
2025-06-30,29.1,24.8,26.9,22.2,23.4,93.0,74.0,83.5,Mumbai
2025-07-01,28.8,24.5,26.8,34.3,19.2,96.0,78.0,87.0,Mumbai
2025-07-02,28.7,25.0,26.5,40.8,19.5,95.0,78.0,86.5,Mumbai
2025-07-03,28.2,24.8,26.4,26.3,22.6,94.0,78.0,86.0,Mumbai
2025-07-04,28.0,25.5,26.7,20.2,21.7,91.0,77.0,84.0,Mumbai
2025-07-05,27.5,25.8,26.6,37.9,23.4,90.0,81.0,85.5,Mumbai
2025-07-06,27.5,25.5,26.4,31.3,26.5,91.0,82.0,86.5,Mumbai
2025-07-07,28.5,25.5,27.0,7.6,22.8,92.0,74.0,83.0,Mumbai
2025-07-08,28.6,26.4,27.5,3.7,23.0,87.0,76.0,81.5,Mumbai
2025-07-09,27.5,25.6,26.7,15.4,18.9,92.0,83.0,87.5,Mumbai
2025-07-10,29.0,24.8,27.0,6.5,14.4,94.0,77.0,85.5,Mumbai
2025-07-11,28.0,25.0,26.7,6.1,12.9,92.0,78.0,85.0,Mumbai
2025-07-12,29.3,25.1,27.1,4.9,17.0,94.0,76.0,85.0,Mumbai
2025-07-13,28.5,25.4,26.7,14.7,15.7,91.0,79.0,85.0,Mumbai
2025-07-14,27.5,24.6,26.1,51.0,21.7,96.0,82.0,89.0,Mumbai
2025-07-15,27.6,25.1,26.5,15.8,14.8,93.0,82.0,87.5,Mumbai
2025-07-16,29.1,25.5,27.3,7.9,16.0,93.0,75.0,84.0,Mumbai
2025-07-17,29.3,25.5,27.4,4.1,11.2,93.0,74.0,83.5,Mumbai
2025-07-18,29.5,25.5,27.6,2.7,12.1,92.0,75.0,83.5,Mumbai
2025-07-19,28.3,24.9,27.0,6.3,13.3,94.0,78.0,86.0,Mumbai
2025-07-20,28.0,24.9,26.3,12.3,14.3,94.0,80.0,87.0,Mumbai
2025-07-21,28.0,25.5,26.4,17.7,12.9,94.0,81.0,87.5,Mumbai
2025-07-22,28.0,25.2,26.5,18.4,14.7,94.0,82.0,88.0,Mumbai
2025-07-23,28.0,24.7,26.3,18.6,17.3,94.0,80.0,87.0,Mumbai
2025-07-24,27.4,24.9,26.1,14.9,19.8,90.0,80.0,85.0,Mumbai
2025-07-25,27.1,25.6,26.3,40.3,20.5,92.0,83.0,87.5,Mumbai
2025-07-26,28.0,25.5,26.4,17.4,22.4,90.0,78.0,84.0,Mumbai
2025-07-27,28.1,25.2,26.8,10.5,28.2,91.0,76.0,83.5,Mumbai
2025-07-28,28.3,25.6,26.7,8.8,25.0,88.0,78.0,83.0,Mumbai
2025-07-29,27.5,25.6,26.5,8.6,26.4,88.0,79.0,83.5,Mumbai
2025-07-30,27.2,25.6,26.5,7.8,24.6,91.0,83.0,87.0,Mumbai
2025-07-31,27.6,25.9,26.8,3.9,21.3,91.0,79.0,85.0,Mumbai
2025-08-01,28.4,25.5,27.0,4.1,18.5,91.0,76.0,83.5,Mumbai
2025-08-02,28.3,25.1,26.5,8.7,15.3,93.0,78.0,85.5,Mumbai
2025-08-03,28.1,24.9,26.5,4.0,12.3,93.0,79.0,86.0,Mumbai
2025-08-04,28.6,25.0,26.9,3.5,13.0,93.0,76.0,84.5,Mumbai
2025-08-05,28.9,25.0,27.0,4.3,13.9,92.0,75.0,83.5,Mumbai
2025-08-06,29.2,25.1,27.2,1.2,14.3,94.0,73.0,83.5,Mumbai
2025-08-07,27.9,25.8,26.9,3.2,11.6,92.0,80.0,86.0,Mumbai
2025-08-08,28.1,25.8,26.8,2.9,8.3,93.0,77.0,85.0,Mumbai
2025-08-09,28.5,24.8,26.7,1.6,9.6,96.0,78.0,87.0,Mumbai
2025-08-10,28.1,25.0,26.5,3.2,12.7,92.0,75.0,83.5,Mumbai
2025-08-11,28.2,25.0,26.6,4.3,15.0,92.0,75.0,83.5,Mumbai
2025-08-12,28.6,24.9,26.6,5.0,15.9,91.0,71.0,81.0,Mumbai
2025-08-13,28.2,25.0,26.1,15.4,11.9,93.0,79.0,86.0,Mumbai
2025-08-14,27.2,25.1,25.9,38.9,13.1,96.0,81.0,88.5,Mumbai
2025-08-15,27.2,25.1,26.1,35.8,14.4,94.0,83.0,88.5,Mumbai
2025-08-16,26.5,24.7,25.4,34.2,14.2,95.0,85.0,90.0,Mumbai
2025-08-17,28.0,25.1,26.2,16.3,20.1,94.0,78.0,86.0,Mumbai
2025-08-18,26.0,25.1,25.4,127.0,23.6,94.0,88.0,91.0,Mumbai
2025-08-19,26.2,25.0,25.5,136.5,30.3,94.0,87.0,90.5,Mumbai
2025-08-20,26.5,24.8,25.6,61.5,27.4,93.0,85.0,89.0,Mumbai
2025-08-21,28.0,25.2,26.6,26.0,25.3,91.0,77.0,84.0,Mumbai
2025-08-22,28.2,25.5,26.9,4.5,22.1,89.0,75.0,82.0,Mumbai
2025-08-23,28.3,24.6,26.6,10.4,25.0,90.0,70.0,80.0,Mumbai
2025-08-24,28.5,25.4,26.7,6.7,24.1,89.0,74.0,81.5,Mumbai
2025-08-25,26.8,24.6,25.5,23.2,22.3,94.0,80.0,87.0,Mumbai
2025-08-26,27.8,24.9,26.4,14.9,17.5,92.0,76.0,84.0,Mumbai
2025-08-27,28.4,25.0,26.5,7.6,12.6,91.0,78.0,84.5,Mumbai
2025-08-28,28.3,25.1,26.5,16.3,11.4,95.0,79.0,87.0,Mumbai
2025-08-29,28.0,25.4,26.4,7.5,12.2,95.0,80.0,87.5,Mumbai
2025-08-30,28.4,25.0,26.5,2.8,12.0,94.0,76.0,85.0,Mumbai
2025-08-31,27.6,25.0,26.4,10.0,18.2,94.0,80.0,87.0,Mumbai
2025-09-01,27.8,25.1,26.4,6.7,21.1,91.0,78.0,84.5,Mumbai
2025-09-02,28.2,24.9,26.6,5.7,15.4,91.0,80.0,85.5,Mumbai
2025-09-03,28.7,24.7,26.8,4.8,16.2,91.0,70.0,80.5,Mumbai
2025-09-04,26.1,24.8,25.6,17.2,12.4,92.0,83.0,87.5,Mumbai
2025-09-05,27.4,24.9,25.9,18.2,17.6,93.0,83.0,88.0,Mumbai
2025-09-06,26.5,24.8,25.7,24.9,19.8,94.0,80.0,87.0,Mumbai
2025-09-07,28.1,24.7,26.2,9.2,17.8,92.0,74.0,83.0,Mumbai
2025-09-08,27.8,24.2,26.1,5.5,17.1,94.0,75.0,84.5,Mumbai
2025-09-09,28.9,24.1,26.4,0.7,10.4,96.0,72.0,84.0,Mumbai
2025-09-10,29.5,24.5,26.7,0.3,11.9,99.0,68.0,83.5,Mumbai
2025-09-11,28.9,24.2,26.6,1.5,11.5,96.0,70.0,83.0,Mumbai
2025-09-12,29.3,24.8,26.9,1.2,12.9,93.0,68.0,80.5,Mumbai
2025-09-13,28.6,25.0,26.5,12.7,14.6,98.0,74.0,86.0,Mumbai
2025-09-14,29.0,24.8,26.5,12.2,15.6,97.0,71.0,84.0,Mumbai
2025-09-15,27.1,24.9,25.9,65.5,16.2,96.0,85.0,90.5,Mumbai
2025-09-16,27.8,25.2,26.1,5.2,11.8,95.0,82.0,88.5,Mumbai
2025-09-17,28.2,24.6,26.3,25.7,9.9,97.0,81.0,89.0,Mumbai
2025-09-18,27.8,24.6,26.1,10.4,9.8,97.0,82.0,89.5,Mumbai
2025-09-19,28.2,24.6,26.1,8.2,11.7,98.0,79.0,88.5,Mumbai
2025-09-20,29.0,24.6,26.4,12.3,11.3,98.0,73.0,85.5,Mumbai
2025-09-21,28.6,24.8,26.2,15.7,13.5,98.0,78.0,88.0,Mumbai
2025-09-22,28.3,24.0,25.8,17.0,12.7,98.0,77.0,87.5,Mumbai
2025-09-23,28.7,24.5,26.3,10.7,16.4,98.0,69.0,83.5,Mumbai
2025-09-24,28.6,25.0,26.8,2.5,11.7,91.0,71.0,81.0,Mumbai
2025-09-25,28.1,24.2,26.2,3.1,10.2,93.0,77.0,85.0,Mumbai
2025-09-26,29.1,24.2,26.6,3.0,12.7,97.0,72.0,84.5,Mumbai
2025-09-27,28.2,24.5,26.2,14.1,14.9,95.0,79.0,87.0,Mumbai
2025-09-28,26.5,25.4,25.8,125.7,31.7,95.0,80.0,87.5,Mumbai
2025-09-29,28.3,25.2,26.5,15.8,26.5,91.0,69.0,80.0,Mumbai
2025-09-30,27.5,24.0,25.5,11.2,20.8,92.0,77.0,84.5,Mumbai
2025-10-01,28.5,24.0,25.7,12.0,21.6,94.0,74.0,84.0,Mumbai
2025-10-02,27.9,24.2,25.9,4.1,22.3,95.0,77.0,86.0,Mumbai
2025-10-03,28.6,24.6,26.5,2.4,15.9,94.0,77.0,85.5,Mumbai
2025-10-04,28.8,24.6,26.7,3.1,12.4,96.0,76.0,86.0,Mumbai
2025-10-05,28.1,24.3,26.3,0.7,10.7,97.0,75.0,86.0,Mumbai
2025-10-06,28.4,24.5,26.1,1.1,12.5,94.0,74.0,84.0,Mumbai
2025-10-07,28.9,24.1,26.1,2.1,13.2,95.0,73.0,84.0,Mumbai
2025-10-08,29.4,24.5,26.8,0.3,13.2,98.0,68.0,83.0,Mumbai
2025-10-09,31.6,24.6,27.7,0.0,10.9,95.0,60.0,77.5,Mumbai
2025-10-10,33.0,24.0,28.0,0.1,10.7,79.0,43.0,61.0,Mumbai
2025-10-11,33.8,24.5,28.5,0.1,12.9,81.0,38.0,59.5,Mumbai
2025-10-12,34.8,24.5,29.0,0.1,12.2,77.0,32.0,54.5,Mumbai
2025-10-13,34.5,24.5,29.2,0.0,14.1,76.0,35.0,55.5,Mumbai
2025-10-14,35.2,24.1,29.2,0.0,14.1,72.0,32.0,52.0,Mumbai
2025-10-15,34.9,24.5,29.2,1.5,7.5,77.0,37.0,57.0,Mumbai
2025-10-16,35.0,26.3,29.5,6.2,16.6,85.0,44.0,64.5,Mumbai
2025-10-17,36.0,26.0,30.6,0.1,12.4,81.0,35.0,58.0,Mumbai
2025-10-18,35.7,26.6,30.5,1.1,12.2,73.0,34.0,53.5,Mumbai
2025-10-19,35.2,26.4,30.3,0.5,11.7,78.0,35.0,56.5,Mumbai
2025-10-20,35.0,26.0,30.2,0.2,14.3,80.0,34.0,57.0,Mumbai
2025-10-21,34.3,26.1,29.6,5.9,11.6,90.0,43.0,66.5,Mumbai
2025-10-22,33.9,26.0,29.2,4.8,11.2,88.0,52.0,70.0,Mumbai
2025-10-23,34.5,26.4,29.9,6.1,13.8,87.0,49.0,68.0,Mumbai
2025-10-24,33.0,27.0,29.5,8.7,13.7,85.0,54.0,69.5,Mumbai
2025-10-25,30.1,25.2,27.1,13.8,14.4,96.0,64.0,80.0,Mumbai
2025-10-26,26.8,24.0,25.2,34.3,17.8,97.0,83.0,90.0,Mumbai
2025-10-27,30.4,23.7,26.0,13.3,20.5,97.0,67.0,82.0,Mumbai
2025-10-28,31.7,25.3,27.5,0.4,16.8,89.0,54.0,71.5,Mumbai
2025-10-29,30.9,25.9,27.4,0.1,18.5,86.0,62.0,74.0,Mumbai
2025-10-30,28.6,24.6,26.4,11.5,20.2,96.0,69.0,82.5,Mumbai
2025-10-31,29.1,24.4,26.6,8.6,24.2,90.0,70.0,80.0,Mumbai
2025-11-01,28.4,25.0,26.5,3.1,19.2,96.0,77.0,86.5,Mumbai
2025-11-02,27.6,25.1,26.2,4.2,16.2,94.0,81.0,87.5,Mumbai
2025-11-03,28.6,23.9,26.1,2.5,12.2,96.0,76.0,86.0,Mumbai
2025-11-04,28.1,24.4,25.8,1.6,13.0,96.0,77.0,86.5,Mumbai
2025-11-05,28.5,23.4,25.7,0.1,9.0,98.0,61.0,79.5,Mumbai
2025-11-06,29.1,22.9,25.7,0.6,12.3,92.0,69.0,80.5,Mumbai
2025-11-07,31.4,23.8,26.7,0.0,12.3,97.0,50.0,73.5,Mumbai
2025-11-08,33.3,22.5,27.2,0.0,11.3,79.0,27.0,53.0,Mumbai
2025-11-09,31.4,21.2,26.0,0.0,12.0,79.0,27.0,53.0,Mumbai
2025-11-10,32.2,20.6,26.1,0.0,11.1,84.0,26.0,55.0,Mumbai
2025-11-11,32.0,21.4,26.4,0.0,12.7,90.0,28.0,59.0,Mumbai
